id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2
422,2023,Delhi,2023-05-13,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Punjab Kings,31,0,P Simran Singh,"Arun Jaitley Stadium, Delhi",,
423,2023,Jaipur,2023-05-14,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,112,0,WD Parnell,"Sawai Mansingh Stadium, Jaipur",,
424,2023,Chennai,2023-05-14,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,6,RK Singh,"MA Chidambaram Stadium, Chepauk, Chennai",,
425,2023,Ahmedabad,2023-05-15,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Gujarat Titans,34,0,Shubman Gill,"Narendra Modi Stadium, Ahmedabad",,
426,2023,Lucknow,2023-05-16,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,normal,0,Lucknow Super Giants,5,0,MP Stoinis,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
427,2023,Dharamsala,2023-05-17,Delhi Capitals,Punjab Kings,Punjab Kings,field,normal,0,Delhi Capitals,15,0,RR Rossouw,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,
428,2023,Hyderabad,2023-05-18,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,V Kohli,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
429,2023,Dharamsala,2023-05-19,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,D Padikkal,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,
430,2023,Delhi,2023-05-20,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,normal,0,Chennai Super Kings,77,0,RD Gaikwad,"Arun Jaitley Stadium, Delhi",,
431,2023,Kolkata,2023-05-20,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Lucknow Super Giants,1,0,N Pooran,"Eden Gardens, Kolkata",,
432,2023,Mumbai,2023-05-21,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,C Green,"Wankhede Stadium, Mumbai",,
433,2023,Bengaluru,2023-05-21,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,6,Shubman Gill,"M Chinnaswamy Stadium, Bengaluru",,
434,2023,Chennai,2023-05-23,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,normal,0,Chennai Super Kings,15,0,RD Gaikwad,"MA Chidambaram Stadium, Chepauk, Chennai",,
435,2023,Chennai,2023-05-24,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,normal,0,Mumbai Indians,81,0,Akash Madhwal,"MA Chidambaram Stadium, Chepauk, Chennai",,
436,2023,Ahmedabad,2023-05-26,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,normal,0,Gujarat Titans,62,0,Shubman Gill,"Narendra Modi Stadium, Ahmedabad",,
437,2023,Ahmedabad,2023-05-29,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,DP Conway,"Narendra Modi Stadium, Ahmedabad",,
438,2024,Chennai,2024-03-22,Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,normal,0,Chennai Super Kings,0,6,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",,
439,2024,Mohali,2024-03-23,Delhi Capitals,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,4,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,
440,2024,Kolkata,2024-03-23,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,4,0,AD Russell,"Eden Gardens, Kolkata",,
441,2024,Jaipur,2024-03-24,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,normal,0,Rajasthan Royals,20,0,SV Samson,"Sawai Mansingh Stadium, Jaipur",,
442,2024,Ahmedabad,2024-03-24,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,normal,0,Gujarat Titans,6,0,B Sai Sudharsan,"Narendra Modi Stadium, Ahmedabad",,
443,2024,Bengaluru,2024-03-25,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,4,V Kohli,"M Chinnaswamy Stadium, Bengaluru",,
444,2024,Chennai,2024-03-26,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,normal,0,Chennai Super Kings,63,0,S Dube,"MA Chidambaram Stadium, Chepauk, Chennai",,
445,2024,Hyderabad,2024-03-27,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31,0,Abhishek Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
446,2024,Jaipur,2024-03-28,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Rajasthan Royals,12,0,R Parag,"Sawai Mansingh Stadium, Jaipur",,
447,2024,Bengaluru,2024-03-29,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,SP Narine,"M Chinnaswamy Stadium, Bengaluru",,
448,2024,Lucknow,2024-03-30,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,21,0,MP Yadav,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
449,2024,Ahmedabad,2024-03-31,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,normal,0,Gujarat Titans,0,7,MM Sharma,"Narendra Modi Stadium, Ahmedabad",,
450,2024,Visakhapatnam,2024-03-31,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Delhi Capitals,20,0,KK Ahmed,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,
451,2024,Mumbai,2024-04-01,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,TA Boult,"Wankhede Stadium, Mumbai",,
452,2024,Bengaluru,2024-04-02,Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Lucknow Super Giants,28,0,MP Yadav,"M Chinnaswamy Stadium, Bengaluru",,
453,2024,Visakhapatnam,2024-04-03,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,106,0,SP Narine,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,
454,2024,Ahmedabad,2024-04-04,Gujarat Titans,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,3,Shashank Singh,"Narendra Modi Stadium, Ahmedabad",,
455,2024,Hyderabad,2024-04-05,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,Abhishek Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
456,2024,Jaipur,2024-04-06,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,JC Buttler,"Sawai Mansingh Stadium, Jaipur",,
457,2024,Mumbai,2024-04-07,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,29,0,R Shepherd,"Wankhede Stadium, Mumbai",,
458,2024,Lucknow,2024-04-07,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,33,0,Yash Thakur,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
459,2024,Chennai,2024-04-08,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,RA Jadeja,"MA Chidambaram Stadium, Chepauk, Chennai",,
460,2024,Mohali,2024-04-09,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,normal,0,Sunrisers Hyderabad,2,0,Nithish Kumar Reddy,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,
461,2024,Jaipur,2024-04-10,Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,3,Rashid Khan,"Sawai Mansingh Stadium, Jaipur",,
462,2024,Mumbai,2024-04-11,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,7,JJ Bumrah,"Wankhede Stadium, Mumbai",,
463,2024,Lucknow,2024-04-12,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,normal,0,Delhi Capitals,0,6,Kuldeep Yadav,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
464,2024,Mohali,2024-04-13,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,SO Hetmyer,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,
465,2024,Kolkata,2024-04-14,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,PD Salt,"Eden Gardens, Kolkata",,
466,2024,Mumbai,2024-04-14,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Chennai Super Kings,20,0,M Pathirana,"Wankhede Stadium, Mumbai",,
467,2024,Bengaluru,2024-04-15,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Sunrisers Hyderabad,25,0,TM Head,"M Chinnaswamy Stadium, Bengaluru",,
468,2024,Kolkata,2024-04-16,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,2,JC Buttler,"Eden Gardens, Kolkata",,
469,2024,Ahmedabad,2024-04-17,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,RR Pant,"Narendra Modi Stadium, Ahmedabad",,
470,2024,Mohali,2024-04-18,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,0,Mumbai Indians,9,0,JJ Bumrah,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,
471,2024,Lucknow,2024-04-19,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,8,KL Rahul,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
472,2024,Delhi,2024-04-20,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,normal,0,Sunrisers Hyderabad,67,0,TM Head,"Arun Jaitley Stadium, Delhi",,
473,2024,Kolkata,2024-04-21,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Kolkata Knight Riders,1,0,AD Russell,"Eden Gardens, Kolkata",,
474,2024,Mohali,2024-04-21,Punjab Kings,Gujarat Titans,Punjab Kings,bat,normal,0,Gujarat Titans,0,3,R Sai Kishore,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,
475,2024,Jaipur,2024-04-22,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,9,Sandeep Sharma,"Sawai Mansingh Stadium, Jaipur",,
476,2024,Chennai,2024-04-23,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,6,MP Stoinis,"MA Chidambaram Stadium, Chepauk, Chennai",,
477,2024,Delhi,2024-04-24,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,normal,0,Delhi Capitals,4,0,RR Pant,"Arun Jaitley Stadium, Delhi",,
478,2024,Hyderabad,2024-04-25,Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,normal,0,Royal Challengers Bengaluru,35,0,RM Patidar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
479,2024,Kolkata,2024-04-26,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,8,JM Bairstow,"Eden Gardens, Kolkata",,
480,2024,Delhi,2024-04-27,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Capitals,10,0,J Fraser-McGurk,"Arun Jaitley Stadium, Delhi",,
481,2024,Lucknow,2024-04-27,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,SV Samson,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
482,2024,Ahmedabad,2024-04-28,Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,9,WG Jacks,"Narendra Modi Stadium, Ahmedabad",,
483,2024,Chennai,2024-04-28,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,78,0,RD Gaikwad,"MA Chidambaram Stadium, Chepauk, Chennai",,
484,2024,Kolkata,2024-04-29,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,normal,0,Kolkata Knight Riders,0,7,CV Varun,"Eden Gardens, Kolkata",,
485,2024,Lucknow,2024-04-30,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,4,MP Stoinis,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
486,2024,Chennai,2024-05-01,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,7,Harpreet Brar,"MA Chidambaram Stadium, Chepauk, Chennai",,
487,2024,Hyderabad,2024-05-02,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,1,0,B Kumar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
488,2024,Mumbai,2024-05-03,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,24,0,VR Iyer,"Wankhede Stadium, Mumbai",,
489,2024,Bengaluru,2024-05-04,Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,4,Mohammed Siraj,"M Chinnaswamy Stadium, Bengaluru",,
490,2024,Dharamsala,2024-05-05,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Chennai Super Kings,28,0,RA Jadeja,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,
491,2024,Lucknow,2024-05-05,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Kolkata Knight Riders,98,0,SP Narine,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
492,2024,Mumbai,2024-05-06,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,7,SA Yadav,"Wankhede Stadium, Mumbai",,
493,2024,Delhi,2024-05-07,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,0,Delhi Capitals,20,0,Kuldeep Yadav,"Arun Jaitley Stadium, Delhi",,
494,2024,Hyderabad,2024-05-08,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,bat,normal,0,Sunrisers Hyderabad,0,10,TM Head,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
495,2024,Dharamsala,2024-05-09,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,normal,0,Royal Challengers Bengaluru,60,0,V Kohli,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,
496,2024,Ahmedabad,2024-05-10,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,normal,0,Gujarat Titans,35,0,Shubman Gill,"Narendra Modi Stadium, Ahmedabad",,
497,2024,Kolkata,2024-05-11,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,18,0,CV Varun,"Eden Gardens, Kolkata",,
498,2024,Chennai,2024-05-12,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,5,Simarjeet Singh,"MA Chidambaram Stadium, Chepauk, Chennai",,
499,2024,Bengaluru,2024-05-12,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,normal,0,Royal Challengers Bengaluru,47,0,C Green,"M Chinnaswamy Stadium, Bengaluru",,
500,2024,Delhi,2024-05-14,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Delhi Capitals,19,0,I Sharma,"Arun Jaitley Stadium, Delhi",,
501,2024,Guwahati,2024-05-15,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,normal,0,Punjab Kings,0,5,SM Curran,"Barsapara Cricket Stadium, Guwahati",,
502,2024,Mumbai,2024-05-17,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,normal,0,Lucknow Super Giants,18,0,N Pooran,"Wankhede Stadium, Mumbai",,
503,2024,Bengaluru,2024-05-18,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bengaluru,27,0,F du Plessis,"M Chinnaswamy Stadium, Bengaluru",,
504,2024,Hyderabad,2024-05-19,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,normal,0,Sunrisers Hyderabad,0,4,Abhishek Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
505,2024,Ahmedabad,2024-05-21,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,8,MA Starc,"Narendra Modi Stadium, Ahmedabad",,
506,2024,Ahmedabad,2024-05-22,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,R Ashwin,"Narendra Modi Stadium, Ahmedabad",,
507,2024,Chennai,2024-05-24,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Sunrisers Hyderabad,36,0,Shahbaz Ahmed,"MA Chidambaram Stadium, Chepauk, Chennai",,
508,2024,Chennai,2024-05-26,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,8,MA Starc,"MA Chidambaram Stadium, Chepauk, Chennai",,
509,2025,Kolkata,2025-03-22,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,7,KH Pandya,"Eden Gardens, Kolkata",,
510,2025,Hyderabad,2025-03-23,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Sunrisers Hyderabad,44,0,Ishan Kishan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
511,2025,Chennai,2025-03-23,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,Noor Ahmad,"MA Chidambaram Stadium, Chepauk, Chennai",,
512,2025,Visakhapatnam,2025-03-24,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,1,Ashutosh Sharma,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,
513,2025,Ahmedabad,2025-03-25,Punjab Kings,Gujarat Titans,Gujarat Titans,field,normal,0,Punjab Kings,11,0,SS Iyer,"Narendra Modi Stadium, Ahmedabad",,
514,2025,Guwahati,2025-03-26,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,Q de Kock,"Barsapara Cricket Stadium, Guwahati",,
515,2025,Hyderabad,2025-03-27,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,5,SN Thakur,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
516,2025,Chennai,2025-03-28,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bengaluru,50,0,RM Patidar,"MA Chidambaram Stadium, Chepauk, Chennai",,
517,2025,Ahmedabad,2025-03-29,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,normal,0,Gujarat Titans,36,0,M Prasidh Krishna,"Narendra Modi Stadium, Ahmedabad",,
518,2025,Visakhapatnam,2025-03-30,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Delhi Capitals,0,7,MA Starc,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",,
519,2025,Guwahati,2025-03-30,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Rajasthan Royals,6,0,N Rana,"Barsapara Cricket Stadium, Guwahati",,
520,2025,Mumbai,2025-03-31,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,Ashwani Kumar,"Wankhede Stadium, Mumbai",,
521,2025,Lucknow,2025-04-01,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,8,P Simran Singh,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
522,2025,Bengaluru,2025-04-02,Royal Challengers Bengaluru,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,8,Mohammed Siraj,"M Chinnaswamy Stadium, Bengaluru",,
523,2025,Kolkata,2025-04-03,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,80,0,VG Arora,"Eden Gardens, Kolkata",,
524,2025,Lucknow,2025-04-04,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,normal,0,Lucknow Super Giants,12,0,DS Rathi,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
525,2025,Chennai,2025-04-05,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Delhi Capitals,25,0,KL Rahul,"MA Chidambaram Stadium, Chepauk, Chennai",,
526,2025,Mohali,2025-04-05,Rajasthan Royals,Punjab Kings,Punjab Kings,field,normal,0,Rajasthan Royals,50,0,JC Archer,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,
527,2025,Kolkata,2025-04-08,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Lucknow Super Giants,4,0,N Pooran,"Eden Gardens, Kolkata",,
528,2025,Hyderabad,2025-04-06,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,0,7,Mohammed Siraj,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
529,2025,Mumbai,2025-04-07,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bengaluru,12,0,RM Patidar,"Wankhede Stadium, Mumbai",,
530,2025,Mohali,2025-04-08,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,normal,0,Punjab Kings,18,0,Priyansh Arya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,
531,2025,Ahmedabad,2025-04-09,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,normal,0,Gujarat Titans,58,0,B Sai Sudharsan,"Narendra Modi Stadium, Ahmedabad",,
532,2025,Bengaluru,2025-04-10,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,KL Rahul,"M Chinnaswamy Stadium, Bengaluru",,
533,2025,Chennai,2025-04-11,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,SP Narine,"MA Chidambaram Stadium, Chepauk, Chennai",,
534,2025,Lucknow,2025-04-12,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,6,AK Markram,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
535,2025,Hyderabad,2025-04-12,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,normal,0,Sunrisers Hyderabad,0,8,Abhishek Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,
536,2025,Jaipur,2025-04-13,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,9,PD Salt,"Sawai Mansingh Stadium, Jaipur",,
537,2025,Delhi,2025-04-13,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,12,0,KV Sharma,"Arun Jaitley Stadium, Delhi",,
538,2025,Lucknow,2025-04-14,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MS Dhoni,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,
539,2025,Mohali,2025-04-15,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,normal,0,Punjab Kings,16,0,YS Chahal,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,
540,2025,Mumbai,2025-04-17,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,WG Jacks,"Wankhede Stadium, Mumbai",,
541,2025,Bengaluru,2025-04-18,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,5,TH David,"M Chinnaswamy Stadium, Bengaluru",,
